CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
13899.0,258,2,388.52,2,2,2,Regular
13900.0,79,3,740.95,3,3,3,Regular
13901.0,246,5,2867.2000000000003,2,4,5,At Risk
13904.0,257,2,332.64,2,2,2,Regular
13908.0,197,4,2369.55,2,4,5,At Risk
13911.0,251,9,2580.91,2,5,5,At Risk
13914.0,25,2,626.45,4,2,3,Regular
13917.0,142,2,272.04,3,2,2,Regular
13918.0,204,2,1212.8400000000001,2,2,4,Regular
13919.0,62,2,384.81,3,2,2,Regular
13922.0,0,1,172.25,5,1,1,Regular
13923.0,0,1,351.13,5,1,2,Regular
13924.0,71,6,1838.8500000000001,3,5,4,Regular
13925.0,42,4,678.25,3,4,3,Regular
13926.0,0,1,223.85000000000002,5,1,1,Regular
13927.0,0,1,348.99,5,1,2,Regular
13928.0,123,4,464.57,3,4,2,Regular
13929.0,157,2,842.65,3,2,3,Regular
13930.0,79,2,337.34,3,2,2,Regular
13931.0,185,2,1237.53,2,2,4,Regular
13932.0,0,1,307.4,5,1,2,Regular
13933.0,39,2,608.79,3,2,3,Regular
13934.0,0,1,922.1,5,1,3,Regular
13936.0,0,1,376.58,5,1,2,Regular
13937.0,0,1,158.85,5,1,1,Regular
13938.0,0,1,71.66,5,1,1,Regular
13939.0,288,3,568.55,1,3,3,At Risk
13940.0,127,4,839.14,3,4,3,Regular
13941.0,351,5,5112.96,1,4,5,At Risk
13946.0,188,3,561.57,2,3,3,At Risk
13947.0,0,1,90.60000000000001,5,1,1,Regular
13948.0,0,1,102.0,5,1,1,Regular
13949.0,92,6,2427.32,3,5,5,Regular
13950.0,235,4,745.0600000000001,2,4,3,At Risk
13951.0,118,3,674.45,3,3,3,Regular
13952.0,21,2,3251.071,4,2,5,Regular
13953.0,345,7,3515.68,1,5,5,At Risk
13954.0,69,2,439.92,3,3,2,Regular
13955.0,151,2,322.96,3,3,2,Regular
13956.0,266,5,1026.42,2,4,4,At Risk
13959.0,283,3,598.2,1,3,3,At Risk
13960.0,50,2,230.22,3,3,1,Regular
13962.0,224,2,169.54999999999998,2,3,1,At Risk
13963.0,59,4,664.54,3,4,3,Regular
13967.0,0,1,80.7,5,1,1,Regular
13969.0,358,18,9053.94,1,5,5,At Risk
13971.0,267,8,2758.26,2,5,5,At Risk
13972.0,131,2,190.25,3,3,1,Regular
13973.0,0,1,264.7,5,1,2,Regular
13974.0,0,1,413.59000000000003,5,1,2,Regular
13975.0,245,6,2526.28,2,5,5,At Risk
13976.0,0,1,357.98,5,1,2,Regular
13978.0,31,2,196.79,3,3,1,Regular
13979.0,0,1,869.87,5,1,3,Regular
13980.0,0,1,200.14,5,1,1,Regular
13982.0,326,4,1871.81,1,4,4,At Risk
13983.0,337,12,2603.43,1,5,5,At Risk
13984.0,340,5,920.51,1,4,3,At Risk
13985.0,260,15,7060.13,2,5,5,At Risk
13986.0,0,1,320.46,5,1,2,Regular
13988.0,235,6,4147.96,2,5,5,At Risk
13989.0,174,2,1266.08,2,3,4,At Risk
13990.0,0,1,311.3,5,1,2,Regular
13991.0,131,6,855.97,3,5,3,Regular
13992.0,0,1,76.8,5,1,1,Regular
13993.0,288,9,3466.36,1,5,5,At Risk
13994.0,145,6,2313.14,3,5,5,Regular
13995.0,230,5,1393.69,2,4,4,At Risk
13999.0,351,12,3901.81,1,5,5,At Risk
14000.0,0,1,635.66,5,1,3,Regular
14001.0,328,3,2043.08,1,3,4,At Risk
14002.0,22,2,529.73,4,3,3,Loyal
14004.0,245,7,4582.64,2,5,5,At Risk
14005.0,206,5,2874.72,2,4,5,At Risk
14006.0,197,3,962.19,2,3,4,At Risk
14009.0,7,2,695.61,4,3,3,Loyal
14012.0,0,1,328.8,5,1,2,Regular
14013.0,165,3,473.02,2,3,2,At Risk
14014.0,0,1,505.18,5,1,3,Regular
14015.0,0,1,917.34,5,1,3,Regular
14016.0,196,4,4341.21,2,4,5,At Risk
14019.0,92,3,1421.61,3,3,4,Regular
14020.0,72,2,642.8,3,3,3,Regular
14021.0,101,3,631.9,3,3,3,Regular
14022.0,0,1,440.0,5,1,2,Regular
14023.0,243,2,584.07,2,3,3,At Risk
14024.0,3,2,327.7,4,3,2,Loyal
14027.0,0,1,104.82,5,1,1,Regular
14029.0,81,2,467.66,3,3,2,Regular
14030.0,348,8,2360.09,1,5,5,At Risk
14031.0,365,19,17286.86,1,5,5,At Risk
14032.0,364,11,2975.59,1,5,5,At Risk
14034.0,135,3,651.8199999999999,3,3,3,Regular
14035.0,269,5,1428.02,2,4,4,At Risk
14036.0,0,1,626.65,5,1,3,Regular
14037.0,188,2,147.20000000000002,2,3,1,At Risk
14038.0,129,3,1560.38,3,3,4,Regular
14039.0,0,1,152.2,5,1,1,Regular
14040.0,291,12,3614.92,1,5,5,At Risk
14041.0,0,1,141.41,5,1,1,Regular
14044.0,283,4,652.82,1,4,3,At Risk
14045.0,264,4,1659.75,2,4,4,At Risk
14046.0,0,1,154.99,5,1,1,Regular
14047.0,364,5,1308.6100000000001,1,4,4,At Risk
14048.0,0,1,409.93,5,1,2,Regular
14049.0,301,4,5681.72,1,4,5,At Risk
14050.0,75,2,746.36,3,3,3,Regular
14051.0,366,23,15610.39,1,5,5,At Risk
14052.0,0,1,225.36,5,1,1,Regular
14053.0,35,2,260.25,3,3,2,Regular
14054.0,0,1,92.46000000000001,5,1,1,Regular
14055.0,0,1,725.6400000000001,5,1,3,Regular
14056.0,283,23,8214.65,1,5,5,At Risk
14057.0,337,17,6217.96,1,5,5,At Risk
14059.0,0,1,183.6,5,1,1,Regular
14060.0,368,19,6140.42,1,5,5,At Risk
14062.0,355,12,10464.85,1,5,5,At Risk
14064.0,245,5,1353.74,2,4,4,At Risk
14066.0,0,1,152.55,5,1,1,Regular
14067.0,33,2,374.7,3,3,2,Regular
14068.0,0,1,265.85,5,1,2,Regular
14071.0,261,8,1438.82,2,5,4,At Risk
14073.0,0,1,151.04,5,1,1,Regular
14075.0,257,3,942.26,2,3,3,At Risk
14076.0,0,1,122.47,5,1,1,Regular
14077.0,234,5,499.42,2,4,3,At Risk
14078.0,272,6,1049.37,2,5,4,At Risk
14079.0,0,1,375.1,5,1,2,Regular
14080.0,0,1,45.599999999999994,5,1,1,Regular
14081.0,67,2,934.52,3,3,3,Regular
14082.0,0,1,182.25,5,1,1,Regular
14083.0,367,9,1018.43,1,5,4,At Risk
14085.0,366,18,4448.54,1,5,5,At Risk
14087.0,0,1,194.42,5,1,1,Regular
14088.0,312,13,50491.81,1,5,5,At Risk
14089.0,0,1,161.0,5,1,1,Regular
14090.0,0,1,76.32000000000001,5,1,1,Regular
14092.0,351,14,4076.9100000000003,1,5,5,At Risk
14093.0,0,1,442.85,5,1,2,Regular
14096.0,97,17,65164.79,3,5,5,Regular
14098.0,0,1,147.35,5,1,1,Regular
14099.0,338,11,3104.17,1,5,5,At Risk
14100.0,0,1,194.9,5,1,1,Regular
14101.0,253,6,5976.79,2,5,5,At Risk
14102.0,39,5,1360.28,3,4,4,Regular
14104.0,11,2,216.21,4,3,1,Loyal
14105.0,0,1,1266.23,5,1,4,Regular
14107.0,313,7,2703.23,1,5,5,At Risk
14108.0,71,2,597.91,3,3,3,Regular
14109.0,0,1,144.2,5,1,1,Regular
14110.0,263,12,5683.15,2,5,5,At Risk
14111.0,227,4,692.85,2,4,3,At Risk
14112.0,253,7,2915.15,2,5,5,At Risk
14113.0,351,4,1840.42,1,4,4,At Risk
14114.0,57,2,386.53,3,3,2,Regular
14116.0,102,5,1382.74,3,4,4,Regular
14117.0,0,1,90.0,5,1,1,Regular
14121.0,56,4,2780.15,3,4,5,Regular
14124.0,0,1,419.58,5,1,2,Regular
14125.0,68,3,2740.43,3,3,5,Regular
14126.0,3,3,706.13,4,3,3,Loyal
14127.0,188,3,709.71,2,3,3,At Risk
14128.0,195,2,637.5,2,3,3,At Risk
14129.0,259,5,1123.8600000000001,2,4,4,At Risk
14130.0,0,1,483.86,5,1,2,Regular
14132.0,181,11,3586.03,2,5,5,At Risk
14133.0,186,3,605.64,2,3,3,At Risk
14135.0,371,15,4690.31,1,5,5,At Risk
14138.0,62,2,982.38,3,3,4,Regular
14139.0,0,1,415.82,5,1,2,Regular
14140.0,28,2,935.05,4,3,3,Loyal
14141.0,103,4,915.13,3,4,3,Regular
14142.0,0,1,311.81,5,1,2,Regular
14143.0,0,1,115.8,5,1,1,Regular
14145.0,171,4,3742.2,2,4,5,At Risk
14146.0,349,5,4191.0,1,4,5,At Risk
14147.0,207,2,483.4,2,3,2,At Risk
14148.0,0,1,157.2,5,1,1,Regular
14149.0,0,1,446.62,5,1,2,Regular
14150.0,324,2,658.64,1,3,3,At Risk
14152.0,159,2,621.29,3,3,3,Regular
14154.0,0,2,1345.62,5,3,4,Loyal
14155.0,0,1,118.75,5,1,1,Regular
14156.0,362,55,117379.63,1,5,5,At Risk
14157.0,266,2,432.88,2,3,2,At Risk
14158.0,0,1,507.65999999999997,5,1,3,Regular
14159.0,343,11,4693.01,1,5,5,At Risk
14161.0,154,3,1110.52,3,3,4,Regular
14162.0,119,2,289.36,3,3,2,Regular
14163.0,152,4,2445.91,3,4,5,Regular
14164.0,10,2,1631.77,4,3,4,Loyal
14165.0,0,1,122.53999999999999,5,1,1,Regular
14167.0,292,4,574.84,1,4,3,At Risk
14171.0,0,1,363.79,5,1,2,Regular
14173.0,209,4,450.84000000000003,2,4,2,At Risk
14174.0,0,1,134.46,5,1,1,Regular
14175.0,270,3,3222.3,2,3,5,At Risk
14176.0,70,4,576.9000000000001,3,4,3,Regular
14177.0,93,4,559.41,3,4,3,Regular
14178.0,174,7,1620.93,2,5,4,At Risk
14179.0,12,2,719.78,4,3,3,Loyal
14180.0,362,25,4748.52,1,5,5,At Risk
14184.0,0,1,452.89,5,1,2,Regular
14185.0,0,1,197.65,5,1,1,Regular
14188.0,280,6,2054.36,1,5,4,At Risk
14189.0,366,15,4654.08,1,5,5,At Risk
14191.0,219,13,4684.76,2,5,5,At Risk
14193.0,202,2,853.39,2,3,3,At Risk
14194.0,304,21,11349.52,1,5,5,At Risk
14195.0,51,2,1012.0,3,3,4,Regular
14196.0,0,1,335.52,5,1,2,Regular
14198.0,221,4,701.4,2,4,3,At Risk
14199.0,0,1,185.39999999999998,5,1,1,Regular
14201.0,299,7,747.4399999999999,1,5,3,At Risk
14204.0,0,1,161.03,5,1,1,Regular
14205.0,248,2,466.7,2,3,2,At Risk
14206.0,0,1,328.15999999999997,5,1,2,Regular
14208.0,0,1,151.74,5,1,1,Regular
14209.0,322,6,2073.43,1,5,5,At Risk
14210.0,266,6,1905.8400000000001,2,5,4,At Risk
14211.0,242,9,2241.1,2,5,5,At Risk
14212.0,0,1,1070.48,5,1,4,Regular
14214.0,247,5,1004.38,2,4,4,At Risk
14215.0,357,6,1789.72,1,5,4,At Risk
14216.0,34,4,1839.3,3,4,4,Regular
14217.0,365,17,2004.98,1,5,4,At Risk
14218.0,0,1,169.48000000000002,5,1,1,Regular
14219.0,0,1,89.94,5,1,1,Regular
14220.0,111,2,632.4,3,3,3,Regular
14221.0,297,9,3432.8,1,5,5,At Risk
14222.0,0,1,683.17,5,1,3,Regular
14223.0,172,3,991.13,2,3,4,At Risk
14224.0,210,4,1050.1200000000001,2,4,4,At Risk
14226.0,241,5,2232.19,2,4,5,At Risk
14227.0,258,10,3350.96,2,5,5,At Risk
14229.0,282,3,1547.2,1,3,4,At Risk
14231.0,105,3,925.71,3,3,3,Regular
14232.0,222,5,2048.07,2,4,4,At Risk
14233.0,268,4,1462.72,2,4,4,At Risk
14234.0,35,4,775.46,3,4,3,Regular
14235.0,185,5,3144.86,2,4,5,At Risk
14236.0,292,2,490.85999999999996,1,3,3,At Risk
14237.0,0,1,161.0,5,1,1,Regular
14238.0,0,1,146.85,5,1,1,Regular
14239.0,273,11,2380.85,2,5,5,At Risk
14240.0,195,2,890.34,2,3,3,At Risk
14241.0,0,1,213.70000000000002,5,1,1,Regular
14242.0,91,2,280.55,3,3,2,Regular
14243.0,357,10,2588.77,1,5,5,At Risk
14245.0,44,2,1693.45,3,3,4,Regular
14246.0,135,3,1474.06,3,3,4,Regular
14247.0,0,1,136.77,5,1,1,Regular
14248.0,0,1,302.58,5,1,2,Regular
14250.0,82,3,1904.05,3,3,4,Regular
14251.0,56,5,2879.7000000000003,3,4,5,Regular
14256.0,104,2,969.0600000000001,3,3,4,Regular
14257.0,254,5,3099.7200000000003,2,4,5,At Risk
14258.0,328,9,12669.98,1,5,5,At Risk
14259.0,0,1,120.0,5,1,1,Regular
14261.0,28,2,1163.45,4,3,4,Loyal
14262.0,232,8,2618.23,2,5,5,At Risk
14264.0,91,2,333.97,3,3,2,Regular
14265.0,39,2,530.18,3,3,3,Regular
14267.0,98,3,1516.24,3,3,4,Regular
14270.0,0,1,492.65000000000003,5,1,3,Regular
14271.0,0,1,112.32000000000001,5,1,1,Regular
14272.0,181,2,437.96,2,3,2,At Risk
14273.0,191,4,559.97,2,4,3,At Risk
14276.0,191,3,1119.74,2,3,4,At Risk
14277.0,197,3,4216.2,2,3,5,At Risk
14280.0,0,1,134.04,5,1,1,Regular
14282.0,364,15,3729.34,1,5,5,At Risk
14284.0,56,2,595.25,3,3,3,Regular
14285.0,155,4,1910.01,3,4,4,Regular
14286.0,219,3,4628.75,2,3,5,At Risk
14287.0,190,3,176.63,2,3,1,At Risk
14288.0,0,1,426.6,5,1,2,Regular
14289.0,281,6,911.26,1,5,3,At Risk
14290.0,350,5,2314.65,1,4,5,At Risk
14291.0,274,11,3883.25,2,5,5,At Risk
14292.0,275,9,4871.93,2,5,5,At Risk
14293.0,365,4,1046.56,1,4,4,At Risk
14295.0,0,1,166.20000000000002,5,1,1,Regular
14297.0,257,4,1305.33,2,4,4,At Risk
14298.0,352,44,51527.3,1,5,5,At Risk
14299.0,357,9,3965.62,1,5,5,At Risk
14300.0,0,1,43.2,5,1,1,Regular
14301.0,0,1,640.14,5,1,3,Regular
14304.0,0,1,383.45,5,1,2,Regular
14305.0,64,3,1858.96,3,3,4,Regular
14306.0,34,2,2093.32,3,3,5,Regular
14307.0,285,6,2995.7200000000003,1,5,5,At Risk
14309.0,350,9,2352.53,1,5,5,At Risk
14311.0,0,1,310.26,5,1,2,Regular
14312.0,291,6,1611.5900000000001,1,5,4,At Risk
14314.0,0,1,120.0,5,1,1,Regular
14315.0,222,6,2481.13,2,5,5,At Risk
14317.0,0,1,508.58,5,1,3,Regular
14320.0,126,2,477.79,3,3,2,Regular
14321.0,323,5,1530.75,1,4,4,At Risk
14323.0,124,2,605.0600000000001,3,3,3,Regular
14326.0,0,1,183.85,5,1,1,Regular
14327.0,0,1,311.65000000000003,5,1,2,Regular
14329.0,312,7,5014.84,1,5,5,At Risk
14331.0,11,2,462.66,4,3,2,Loyal
14332.0,125,3,866.3100000000001,3,3,3,Regular
14333.0,0,1,415.2,5,1,2,Regular
14334.0,342,8,2552.21,1,5,5,At Risk
14335.0,80,2,468.26,3,3,2,Regular
14336.0,260,4,1614.91,2,4,4,At Risk
14338.0,35,2,588.22,3,3,3,Regular
14339.0,0,1,309.52,5,1,2,Regular
14340.0,0,1,134.70000000000002,5,1,1,Regular
14341.0,273,8,2182.28,2,5,5,At Risk
14342.0,189,4,668.56,2,4,3,At Risk
14344.0,241,8,889.9300000000001,2,5,3,At Risk
14345.0,0,1,108.98,5,1,1,Regular
14346.0,177,2,1021.58,2,3,4,At Risk
14348.0,0,1,409.57,5,1,2,Regular
14349.0,0,1,133.5,5,1,1,Regular
14350.0,0,1,282.93,5,1,2,Regular
14351.0,0,1,51.0,5,1,1,Regular
14352.0,116,4,1078.96,3,4,4,Regular
14353.0,0,1,90.6,5,1,1,Regular
14354.0,25,2,163.62,4,3,1,Loyal
14355.0,0,1,174.4,5,1,1,Regular
14356.0,2,2,701.23,4,3,3,Loyal
14357.0,0,1,225.77,5,1,1,Regular
14359.0,68,3,912.1800000000001,3,3,3,Regular
14360.0,63,4,2128.23,3,4,5,Regular
14362.0,0,1,161.2,5,1,1,Regular
14364.0,103,8,3717.35,3,5,5,Regular
14367.0,268,16,9261.52,2,5,5,At Risk
14368.0,0,1,155.0,5,1,1,Regular
14371.0,0,1,100.5,5,1,1,Regular
14373.0,0,1,76.55,5,1,1,Regular
14375.0,0,1,257.68,5,1,2,Regular
14377.0,71,2,617.05,3,3,3,Regular
14379.0,251,2,348.1,2,3,2,At Risk
14381.0,0,1,202.68,5,1,1,Regular
14382.0,0,1,626.07,5,1,3,Regular
14383.0,125,3,1247.69,3,3,4,Regular
14385.0,14,3,202.11,4,3,1,Loyal
14386.0,0,1,142.4,5,1,1,Regular
14387.0,77,3,1770.56,3,3,4,Regular
14388.0,362,8,3212.84,1,5,5,At Risk
14389.0,125,2,1043.46,3,3,4,Regular
14390.0,362,9,4652.82,1,5,5,At Risk
14393.0,0,1,67.95,5,1,1,Regular
14395.0,370,9,3507.71,1,5,5,At Risk
14396.0,306,2,487.99,1,3,2,At Risk
14397.0,211,19,2612.96,2,5,5,At Risk
14400.0,0,1,574.7,5,1,3,Regular
14401.0,355,13,4051.48,1,5,5,At Risk
14403.0,117,4,1475.81,3,4,4,Regular
14404.0,336,6,1474.32,1,5,4,At Risk
14406.0,0,1,156.75,5,1,1,Regular
14407.0,169,6,2157.73,2,5,5,At Risk
14408.0,254,7,2606.53,2,5,5,At Risk
14409.0,297,6,2059.4500000000003,1,5,5,At Risk
14410.0,213,9,1105.07,2,5,4,At Risk
14411.0,0,1,1063.0,5,1,4,Regular
14412.0,30,2,770.03,3,3,3,Regular
14413.0,0,1,122.7,5,1,1,Regular
14414.0,267,7,1496.98,2,5,4,At Risk
14415.0,359,13,5900.28,1,5,5,At Risk
14416.0,20,2,490.22,4,3,3,Loyal
14418.0,105,3,1937.25,3,3,4,Regular
14419.0,354,6,1058.06,1,5,4,At Risk
14420.0,0,1,387.52,5,1,2,Regular
14421.0,154,2,813.11,3,3,3,Regular
14422.0,267,6,4263.64,2,5,5,At Risk
14423.0,0,1,265.2,5,1,2,Regular
14424.0,0,1,322.08,5,1,2,Regular
14426.0,289,10,4481.67,1,5,5,At Risk
14427.0,13,2,363.34000000000003,4,3,2,Loyal
14428.0,318,5,1244.83,1,4,4,At Risk
14431.0,0,1,470.36,5,1,2,Regular
14432.0,80,6,2255.51,3,5,5,Regular
14434.0,51,6,1372.8,3,5,4,Regular
14436.0,0,1,89.06,5,1,1,Regular
14437.0,0,1,63.0,5,1,1,Regular
14438.0,0,1,131.9,5,1,1,Regular
14439.0,0,1,2661.2400000000002,5,1,5,Regular
14440.0,357,5,2357.68,1,4,5,At Risk
14441.0,255,4,1712.89,2,4,4,At Risk
14442.0,112,2,1589.82,3,3,4,Regular
14443.0,315,4,1420.2,1,4,4,At Risk
14446.0,246,4,1039.58,2,4,4,At Risk
14447.0,262,5,1163.23,2,4,4,At Risk
14448.0,355,2,375.35,1,3,2,At Risk
14449.0,354,4,907.1,1,4,3,At Risk
14450.0,140,3,483.25,3,3,2,Regular
14451.0,134,2,662.59,3,3,3,Regular
14452.0,83,2,264.44,3,3,2,Regular
14453.0,0,1,119.93,5,1,1,Regular
14456.0,137,9,3062.4,3,5,5,Regular
14457.0,0,1,113.64,5,1,1,Regular
14459.0,0,1,1837.92,5,1,4,Regular
14460.0,200,3,434.34,2,3,2,At Risk
14461.0,113,3,2103.06,3,3,5,Regular
14462.0,273,11,2004.02,2,5,4,At Risk
14463.0,107,3,529.62,3,3,3,Regular
14465.0,56,3,1058.6200000000001,3,3,4,Regular
14466.0,343,7,2272.4,1,5,5,At Risk
14467.0,295,4,598.76,1,4,3,At Risk
14470.0,276,2,461.19,2,3,2,At Risk
14472.0,252,8,1936.84,2,5,4,At Risk
14473.0,208,2,234.34,2,3,1,At Risk
14474.0,0,1,547.66,5,1,3,Regular
14475.0,233,3,925.85,2,3,3,At Risk
14476.0,0,1,215.7,5,1,1,Regular
14477.0,278,4,1309.6,1,4,4,At Risk
14479.0,112,2,316.25,3,3,2,Regular
14480.0,0,1,279.05,5,1,2,Regular
14481.0,123,2,636.51,3,3,3,Regular
14482.0,221,6,2068.15,2,5,5,At Risk
14483.0,0,1,137.1,5,1,1,Regular
14484.0,0,1,321.92,5,1,2,Regular
14485.0,0,1,165.75,5,1,1,Regular
14487.0,342,6,1196.33,1,5,4,At Risk
14488.0,0,1,1064.28,5,1,4,Regular
14489.0,0,1,463.38,5,1,2,Regular
14491.0,197,2,340.93,2,3,2,At Risk
14493.0,148,5,2383.2400000000002,3,4,5,Regular
14494.0,0,1,139.56,5,1,1,Regular
14495.0,71,2,123.80000000000001,3,3,1,Regular
14496.0,62,2,538.8100000000001,3,3,3,Regular
14497.0,0,1,475.37,5,1,2,Regular
14498.0,319,5,1957.32,1,4,4,At Risk
14499.0,252,3,815.32,2,3,3,At Risk
14500.0,101,3,356.85,3,3,2,Regular
14501.0,136,2,251.21,3,3,2,Regular
14502.0,294,11,2470.67,1,5,5,At Risk
14503.0,175,6,3543.26,2,5,5,At Risk
14504.0,231,4,673.26,2,4,3,At Risk
14505.0,345,8,5905.64,1,5,5,At Risk
14506.0,352,5,2012.17,1,4,4,At Risk
14507.0,253,6,1383.18,2,5,4,At Risk
14508.0,67,2,276.42,3,3,2,Regular
14511.0,122,5,1314.81,3,4,4,Regular
14512.0,45,2,275.28,3,3,2,Regular
14513.0,188,3,455.59000000000003,2,3,2,At Risk
14514.0,270,3,1055.35,2,3,4,At Risk
14515.0,201,6,2102.09,2,5,5,At Risk
14517.0,108,2,330.45,3,3,2,Regular
14518.0,0,1,174.37,5,1,1,Regular
14520.0,289,2,270.6,1,3,2,At Risk
14522.0,174,4,974.54,2,4,4,At Risk
14523.0,0,1,241.09,5,1,1,Regular
14524.0,329,9,1867.68,1,5,4,At Risk
14525.0,342,9,4332.2,1,5,5,At Risk
14527.0,367,55,8508.82,1,5,5,At Risk
14528.0,0,1,364.21999999999997,5,1,2,Regular
14529.0,50,3,620.04,3,3,3,Regular
14530.0,271,6,2925.91,2,5,5,At Risk
14532.0,116,4,932.85,3,4,3,Regular
14533.0,328,7,1949.72,1,5,4,At Risk
14534.0,316,18,4447.05,1,5,5,At Risk
14535.0,188,3,2864.19,2,3,5,At Risk
14536.0,0,1,171.8,5,1,1,Regular
14537.0,0,1,355.56,5,1,2,Regular
14538.0,192,2,388.25,2,3,2,At Risk
14539.0,29,2,537.48,4,3,3,Loyal
14540.0,300,3,996.26,1,3,4,At Risk
14541.0,261,8,1461.65,2,5,4,At Risk
14542.0,0,1,103.25,5,1,1,Regular
14543.0,336,16,3630.33,1,5,5,At Risk
14544.0,337,2,2024.45,1,3,4,At Risk
14546.0,243,5,2578.09,2,4,5,At Risk
14547.0,51,8,4007.54,3,5,5,Regular
14548.0,167,2,652.8,2,3,3,At Risk
14549.0,0,1,289.24,5,1,2,Regular
14550.0,34,2,765.62,3,3,3,Regular
14551.0,186,2,186.23,2,3,1,At Risk
14552.0,0,1,165.07,5,1,1,Regular
14553.0,320,5,859.27,1,4,3,At Risk
14554.0,42,4,2381.04,3,4,5,Regular
14555.0,245,2,324.14,2,3,2,At Risk
14557.0,0,1,788.38,5,1,3,Regular
14560.0,350,22,2237.77,1,5,5,At Risk
14561.0,109,3,1080.76,3,3,4,Regular
14562.0,301,18,5074.77,1,5,5,At Risk
14565.0,266,4,3099.12,2,4,5,At Risk
14566.0,0,1,1432.0,5,1,4,Regular
14567.0,74,2,1530.3600000000001,3,3,4,Regular
14569.0,0,1,227.39000000000001,5,1,1,Regular
14570.0,0,2,218.06,5,3,1,Loyal
14572.0,321,7,2832.84,1,5,5,At Risk
14573.0,193,9,1653.42,2,5,4,At Risk
14576.0,0,1,35.400000000000006,5,1,1,Regular
14577.0,350,4,859.71,1,4,3,At Risk
14578.0,0,1,168.63,5,1,1,Regular
14581.0,0,1,138.6,5,1,1,Regular
14582.0,0,1,114.11000000000001,5,1,1,Regular
14583.0,200,5,1052.55,2,4,4,At Risk
14584.0,29,4,1042.26,4,4,4,VIP
14585.0,0,1,157.05,5,1,1,Regular
14586.0,0,1,237.35999999999999,5,1,1,Regular
14587.0,313,9,1601.14,1,5,4,At Risk
14589.0,0,1,39.75,5,1,1,Regular
14591.0,198,4,1447.14,2,4,4,At Risk
14592.0,29,3,570.46,4,3,3,Loyal
14593.0,177,3,617.99,2,3,3,At Risk
14594.0,366,2,379.83,1,3,2,At Risk
14595.0,294,6,1740.6000000000001,1,5,4,At Risk
14597.0,180,2,883.15,2,3,3,At Risk
14598.0,0,1,221.97,5,1,1,Regular
14600.0,0,1,393.33,5,1,2,Regular
14601.0,0,1,213.96,5,1,1,Regular
14603.0,0,1,660.0,5,1,3,Regular
14606.0,372,93,12156.65,1,5,5,At Risk
14607.0,246,14,16569.5,2,5,5,At Risk
14608.0,358,4,1785.15,1,4,4,At Risk
14609.0,224,4,601.56,2,4,3,At Risk
14616.0,75,3,406.08,3,3,2,Regular
14618.0,328,3,553.44,1,3,3,At Risk
14619.0,0,1,394.44,5,1,2,Regular
14620.0,78,2,412.78000000000003,3,3,2,Regular
14621.0,357,5,1788.3600000000001,1,4,4,At Risk
14622.0,0,1,320.58000000000004,5,1,2,Regular
14623.0,203,5,889.25,2,4,3,At Risk
14624.0,2,2,225.85,4,3,1,Loyal
14625.0,165,2,899.63,2,3,3,At Risk
14626.0,210,4,2791.27,2,4,5,At Risk
14628.0,151,2,671.96,3,3,3,Regular
14629.0,43,2,959.01,3,3,4,Regular
14631.0,248,3,1006.98,2,3,4,At Risk
14632.0,0,1,114.56,5,1,1,Regular
14633.0,0,1,344.90000000000003,5,1,2,Regular
14636.0,232,2,609.85,2,3,3,At Risk
14638.0,0,1,443.6,5,1,2,Regular
14639.0,309,6,2984.4900000000002,1,5,5,At Risk
14640.0,203,6,2125.08,2,5,5,At Risk
14641.0,0,1,110.46000000000001,5,1,1,Regular
14642.0,0,1,96.12,5,1,1,Regular
14643.0,188,2,693.8100000000001,2,3,3,At Risk
14644.0,231,2,830.76,2,3,3,At Risk
14645.0,119,2,597.09,3,3,3,Regular
14646.0,353,73,280206.02,1,5,5,At Risk
14647.0,0,1,243.22,5,1,1,Regular
14649.0,208,4,1417.29,2,4,4,At Risk
14651.0,144,2,654.6,3,3,3,Regular
14652.0,0,1,114.17999999999999,5,1,1,Regular
14653.0,337,7,1947.55,1,5,4,At Risk
14655.0,214,4,1932.23,2,4,4,At Risk
14656.0,114,2,291.05,3,3,2,Regular
14657.0,309,4,848.22,1,4,3,At Risk
14658.0,112,2,247.15,3,3,1,Regular
14659.0,307,9,2529.93,1,5,5,At Risk
14660.0,14,2,285.74,4,3,2,Loyal
14661.0,0,1,107.95,5,1,1,Regular
14662.0,288,4,771.17,1,4,3,At Risk
14664.0,14,2,637.89,4,3,3,Loyal
14665.0,250,5,1835.7,2,4,4,At Risk
14666.0,0,1,195.25,5,1,1,Regular
14667.0,358,25,9241.2,1,5,5,At Risk
14669.0,91,3,1269.99,3,3,4,Regular
14670.0,0,2,411.53,5,3,2,Loyal
14672.0,102,2,765.5500000000001,3,3,3,Regular
14673.0,364,5,1736.4,1,4,4,At Risk
14675.0,0,1,604.75,5,1,3,Regular
14676.0,252,6,2548.2400000000002,2,5,5,At Risk
14680.0,346,16,28754.11,1,5,5,At Risk
14681.0,140,3,498.95,3,3,3,Regular
14682.0,14,2,52.0,4,3,1,Loyal
14684.0,337,5,1236.28,1,4,4,At Risk
14687.0,0,1,628.38,5,1,3,Regular
14688.0,366,21,5630.87,1,5,5,At Risk
14689.0,0,1,112.8,5,1,1,Regular
14690.0,107,2,371.7,3,3,2,Regular
14691.0,182,5,2114.33,2,4,5,At Risk
14692.0,185,4,591.55,2,4,3,At Risk
